pulled_at,source,date,headline,url,tags
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-21,Supreme Court limits Roundup lawsuits as Bayer settlement continues,https://topclassactions.com/lawsuit-settlements/lawsuit-news/supreme-court-limits-roundup-lawsuits-as-bayer-settlement-continues/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-21,"Cellphone wrong-number robocalls could be worth $500-$1,500 per violation of the federal TCPA",https://topclassactions.com/lawsuit-settlements/investigations/wrong-number-robocall-lawsuit/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-21,GM recalls Cadillac Vistiq SUVs over faulty third-row seats,https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-recalls-cadillac-vistiq-suvs-over-faulty-third-row-seats/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,Arizona Beverages sued over alleged false ‘100% Natural’ tea labels,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arizona-beverages-sued-over-alleged-false-100-natural-tea-labels/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,$1.75M AT&T Washington wage class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-75m-att-washington-wage-class-action-settlement/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,Real estate spam texts and robocalls may violate the TCPA,https://topclassactions.com/lawsuit-settlements/investigations/unsolicited-real-estate-robocalls-and-spam-texts-violate-the-tcpa/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,Timex class action alleges deceptive email subject lines violated Washington spam law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/timex-class-action-alleges-deceptive-email-subject-lines-violated-washington-spam-law/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,AppFolio class action alleges hidden fees on rent payments,https://topclassactions.com/lawsuit-settlements/lawsuit-news/appfolio-class-action-alleges-hidden-fees-on-rent-payments/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,John Hancock voiceprint ruling highlights limits of Illinois biometric privacy law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/john-hancock-voiceprint-ruling-highlights-limits-of-illinois-biometric-privacy-law/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-20,"Ford recalls more than 100,000 Mustangs due to safety concerns",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-more-than-100000-mustangs-due-to-safety-concerns/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,$2.5M FitOn video privacy class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-5m-fiton-video-privacy-class-action-settlement/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,"GM class action alleges coolant leak defect affects Chevrolet, GMC and Buick vehicles",https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-class-action-alleges-coolant-leak-defect-affects-chevrolet-gmc-and-buick-vehicles/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,Lume class action alleges ‘unscented’ deodorant contains fragrance,https://topclassactions.com/lawsuit-settlements/lawsuit-news/lume-class-action-alleges-unscented-deodorant-contains-fragrance/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,TikTok class action lawsuit: Did TikTok collect your child’s personal data?,https://topclassactions.com/lawsuit-settlements/investigations/tiktok-child-privacy-class-action-lawsuit-2/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,Match.com sued over alleged hidden paywall for Highlights feature,https://topclassactions.com/lawsuit-settlements/lawsuit-news/match-com-sued-over-alleged-hidden-paywall-for-highlights-feature/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-17,Mars Petcare recalls Pedigree dog food due to foreign materials in fraudulent resales,https://topclassactions.com/lawsuit-settlements/lawsuit-news/mars-petcare-recalls-pedigree-dog-food-due-to-foreign-materials-in-fraudulent-resales/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,Skims hit with wage lawsuit alleging ‘systematic’ violations,https://topclassactions.com/lawsuit-settlements/lawsuit-news/skims-hit-with-wage-lawsuit-alleging-systematic-violations/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,$50M Disney antitrust class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/50m-disney-antitrust-class-action-settlement/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,Arkansas lawsuit claims Snapchat puts minors at risk through disappearing messages,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arkansas-lawsuit-claims-snapchat-puts-minors-at-risk-through-disappearing-messages/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,TikTok class action claims data breach exposed info of 2.4B users,https://topclassactions.com/lawsuit-settlements/lawsuit-news/tiktok-class-action-claims-data-breach-exposed-info-of-2-4b-users/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,DraftKings class action alleges data broker software used to track website visitors,https://topclassactions.com/lawsuit-settlements/lawsuit-news/draftkings-class-action-alleges-data-broker-software-used-to-track-website-visitors/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-16,"Ford recalls over 741,000 SUVs and pickups due to rollaway risk",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-over-741000-suvs-and-pickups-due-to-rollaway-risk/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Cove USA class action alleges perpetual flash sales deceived consumers,https://topclassactions.com/lawsuit-settlements/lawsuit-news/cove-usa-class-action-alleges-perpetual-flash-sales-deceived-consumers/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,$2.95M STIIIZY data breach class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-95m-stiiizy-data-breach-class-action-settlement/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Class action alleges Temu used deceptive spam emails to install tracking technology,https://topclassactions.com/lawsuit-settlements/lawsuit-news/class-action-alleges-temu-used-deceptive-spam-emails-to-install-tracking-technology/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Jeep 4xe battery lawsuit: Learn about your legal options,https://topclassactions.com/lawsuit-settlements/investigations/jeep-4xe-battery-defect-arbitration/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Popflex sued over alleged deceptive checkout tactics and hidden fees,https://topclassactions.com/lawsuit-settlements/lawsuit-news/popflex-sued-over-alleged-deceptive-checkout-tactics-and-hidden-fees/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Roblox addiction lawsuit – parents may qualify for compensation,https://topclassactions.com/lawsuit-settlements/investigations/roblox-addiction-class-action-lawsuit/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Cash App parent Block to pay $45M to settle states’ fraud protection claims,https://topclassactions.com/lawsuit-settlements/lawsuit-news/cash-app-parent-block-to-pay-45m-to-settle-states-fraud-protection-claims/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,"Land Rover recalls Defender, Discovery and Range Rover vehicles due to airbag issue",https://topclassactions.com/lawsuit-settlements/lawsuit-news/land-rover-recalls-defender-discovery-and-range-rover-vehicles-due-to-airbag-issue/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-15,Wage theft lawsuit investigation: Are you owed unpaid overtime?,https://topclassactions.com/lawsuit-settlements/investigations/wage-theft-lawsuit-investigation-are-you-owed-unpaid-overtime/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,Spam texts during TCPA quiet hours?,https://topclassactions.com/lawsuit-settlements/investigations/tcpa-quiet-hours-text-message-violations-class-action/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,$3.04M Las Vegas Grand Prix tickets class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/3-04m-las-vegas-grand-prix-tickets-class-action-settlement/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,Dig Inn class action alleges restaurant group hides delivery fees as taxes,https://topclassactions.com/lawsuit-settlements/lawsuit-news/dig-inn-class-action-alleges-restaurant-group-hides-delivery-fees-as-taxes/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,"Dude Wipes class action alleges flushable wipes not plant-based, hypoallergenic",https://topclassactions.com/lawsuit-settlements/lawsuit-news/dude-wipes-class-action-alleges-flushable-wipes-not-plant-based-hypoallergenic/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,Hilton Grand Vacations accused of violating TCPA with repeated marketing calls,https://topclassactions.com/lawsuit-settlements/lawsuit-news/hilton-grand-vacations-accused-of-violating-tcpa-with-repeated-marketing-calls/,class-action
2026-07-21T17:21:14.791011,Top Class Actions,2026-07-14,"Hyundai recalls 96,000 Tucson SUVs due to software glitch",https://topclassactions.com/lawsuit-settlements/lawsuit-news/hyundai-recalls-96000-tucson-suvs-due-to-software-glitch/,class-action
2026-07-21T17:25:33.208366,SEC 8-K (putative class action),2026-07-15,SLM Student Loan Trust 2005-5  (CIK 0001330979) — 8-K referencing 'putative class action',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001330979,class-action
2026-07-21T17:25:33.208366,SEC 8-K (putative class action),2026-07-15,SLM Student Loan Trust 2005-7  (CIK 0001331696) — 8-K referencing 'putative class action',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001331696,class-action
2026-07-21T17:25:33.208366,SEC 8-K (putative class action),2026-07-15,SLM Student Loan Trust 2006-5  (CIK 0001358239) — 8-K referencing 'putative class action',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001358239,class-action
2026-07-21T17:25:33.208366,SEC 8-K (wrongful termination),2026-07-17,"Hagerty, Inc.  (HGTY)  (CIK 0001840776) — 8-K referencing 'wrongful termination'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001840776,
2026-07-21T17:25:33.208366,SEC 8-K (wrongful termination),2026-07-21,MARRIOTT VACATIONS WORLDWIDE Corp  (VAC)  (CIK 0001524358) — 8-K referencing 'wrongful termination',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001524358,
2026-07-21T17:25:33.208366,SEC 8-K (wrongful termination),2026-07-20,"Kalaris Therapeutics, Inc.  (KLRS)  (CIK 0001754068) — 8-K referencing 'wrongful termination'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001754068,
2026-07-21T17:25:33.208366,SEC 8-K (wrongful termination),2026-07-17,"Hagerty, Inc.  (HGTY)  (CIK 0001840776) — 8-K referencing 'wrongful termination'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001840776,
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-21,MARRIOTT VACATIONS WORLDWIDE Corp  (VAC)  (CIK 0001524358) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001524358,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-20,"USA Rare Earth, Inc.  (USAR)  (CIK 0001970622) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001970622,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"PSB Financial, Inc.  (PNSB)  (CIK 0002087419) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002087419,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"PSB Financial, Inc.  (PNSB)  (CIK 0002087419) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002087419,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,"Accel Entertainment, Inc.  (ACEL)  (CIK 0001698991) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698991,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-16,"Harmony Biosciences Holdings, Inc.  (HRMY)  (CIK 0001802665) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001802665,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,MSC INDUSTRIAL DIRECT CO INC  (MSM)  (CIK 0001003078) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001003078,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"Chiron Real Estate Inc.  (XRN, XRN-PA, XRN-PB)  (CIK 0001533615) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001533615,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"Chiron Real Estate Inc.  (XRN, XRN-PA, XRN-PB)  (CIK 0001533615) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001533615,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"Chiron Real Estate Inc.  (XRN, XRN-PA, XRN-PB)  (CIK 0001533615) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001533615,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"Chiron Real Estate Inc.  (XRN, XRN-PA, XRN-PB)  (CIK 0001533615) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001533615,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,"Cadrenal Therapeutics, Inc.  (CVKD)  (CIK 0001937993) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001937993,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,Coronado Global Resources Inc.  (CODQL)  (CIK 0001770561) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001770561,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-17,LINDSAY CORP  (LNN)  (CIK 0000836157) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000836157,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-21,"Twenty One Capital, Inc.  (XXI)  (CIK 0002070457) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002070457,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-20,"USA Rare Earth, Inc.  (USAR)  (CIK 0001970622) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001970622,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-15,"Lamb Weston Holdings, Inc.  (LW)  (CIK 0001679273) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001679273,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,"Accel Entertainment, Inc.  (ACEL)  (CIK 0001698991) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698991,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,PVH CORP. /DE/  (PVH)  (CIK 0000078239) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000078239,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,Stonepeak-Plus Infrastructure Fund LP  (CIK 0002045458) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002045458,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-16,International Stem Cell CORP  (ISCO)  (CIK 0001355790) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001355790,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-20,"Personalis, Inc.  (PSNL)  (CIK 0001527753) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001527753,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-20,"Tempus AI, Inc.  (TEM)  (CIK 0001717115) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001717115,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-14,DIODES INC /DEL/  (DIOD)  (CIK 0000029002) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000029002,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-15,TRICO BANCSHARES /  (TCBK)  (CIK 0000356171) — 8-K referencing 'whistleblower',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000356171,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (whistleblower),2026-07-15,"FIRST HAWAIIAN, INC.  (FHB)  (CIK 0000036377) — 8-K referencing 'whistleblower'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036377,whistleblower
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,"Personalis, Inc.  (PSNL)  (CIK 0001527753) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001527753,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,"Tempus AI, Inc.  (TEM)  (CIK 0001717115) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001717115,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-21,"M&T BANK CORP  (MTB, MTB-PH, MTB-PJ, MTB-PK)  (CIK 0000036270) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036270,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-16,International Stem Cell CORP  (ISCO)  (CIK 0001355790) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001355790,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-16,"Cardiff Oncology, Inc.  (CRDF)  (CIK 0001213037) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001213037,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-15,"AEON Biopharma, Inc.  (AEON)  (CIK 0001837607) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001837607,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-14,"Alto Neuroscience, Inc.  (ANRO)  (CIK 0001999480) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001999480,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-21,"GoHealth, Inc.  (GOCOQ)  (CIK 0001808220) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001808220,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-15,"CRESCENT BIOPHARMA, INC.  (CBIO)  (CIK 0001253689) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001253689,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-14,"NextCure, Inc.  (NXTC)  (CIK 0001661059) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001661059,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-15,Genasys Inc.  (GNSS)  (CIK 0000924383) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000924383,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-15,"Senti Biosciences Holdings, Inc.  (SNTI)  (CIK 0001854270) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001854270,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-16,"Array Technologies, Inc.  (ARRY)  (CIK 0001820721) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001820721,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-16,"Distribution Solutions Group, Inc.  (DSGR)  (CIK 0000703604) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000703604,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-14,"Strategic Storage Trust VI, Inc.  (SGST)  (CIK 0001852575) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001852575,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,AdaptHealth Corp.  (AHCO)  (CIK 0001725255) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001725255,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-14,DIODES INC /DEL/  (DIOD)  (CIK 0000029002) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000029002,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,Magnolia Oil & Gas Corp  (MGY)  (CIK 0001698990) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698990,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,"LXP Industrial Trust  (LXP, LXP-PC)  (CIK 0000910108) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000910108,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-16,AtaiBeckley Inc.  (ATAI)  (CIK 0002081043) — 8-K referencing 'consent decree',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002081043,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-20,"EPR PROPERTIES  (EPR, EPR-PC, EPR-PE, EPR-PG)  (CIK 0001045450) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001045450,
2026-07-21T17:25:33.208366,SEC 8-K (consent decree),2026-07-15,"Celsius Holdings, Inc.  (CELH)  (CIK 0001341766) — 8-K referencing 'consent decree'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001341766,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-15,"HIGH WIRE NETWORKS, INC.  (HWNI)  (CIK 0001413891) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001413891,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-14,AMERICAS CARMART INC  (CRMT)  (CIK 0000799850) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000799850,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-20,REGENXBIO Inc.  (RGNX)  (CIK 0001590877) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001590877,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-14,"Bridgeline Digital, Inc.  (BLIN)  (CIK 0001378590) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001378590,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-21,"M&T BANK CORP  (MTB, MTB-PH, MTB-PJ, MTB-PK)  (CIK 0000036270) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036270,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-21,"VisionWave Holdings, Inc.  (VWAV, VWAVW)  (CIK 0002038439) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002038439,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-14,Planet Green Holdings Corp.  (PLAG)  (CIK 0001117057) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001117057,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-20,Magnolia Oil & Gas Corp  (MGY)  (CIK 0001698990) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001698990,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-15,"Glucotrack, Inc.  (GCTK)  (CIK 0001506983) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001506983,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-17,Sadot Group Inc.  (SDOT)  (CIK 0001701756) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001701756,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-17,"Kimbell Royalty Partners, LP  (KRP)  (CIK 0001657788) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001657788,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-14,"NextCure, Inc.  (NXTC)  (CIK 0001661059) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001661059,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-17,"Jasper Therapeutics, Inc.  (JSPR, JSPRW)  (CIK 0001788028) — 8-K referencing 'material weakness'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001788028,
2026-07-21T17:25:33.208366,SEC 8-K (material weakness),2026-07-16,AtaiBeckley Inc.  (ATAI)  (CIK 0002081043) — 8-K referencing 'material weakness',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002081043,
2026-07-21T17:25:33.208366,SEC 8-K (internal investigation),2026-07-20,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — 8-K referencing 'internal investigation',https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001077183,
2026-07-21T17:25:33.208366,SEC 8-K (internal investigation),2026-07-17,"Hagerty, Inc.  (HGTY)  (CIK 0001840776) — 8-K referencing 'internal investigation'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001840776,
2026-07-21T17:25:33.208366,SEC 8-K (internal investigation),2026-07-20,"Kalaris Therapeutics, Inc.  (KLRS)  (CIK 0001754068) — 8-K referencing 'internal investigation'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001754068,
2026-07-21T17:25:33.208366,SEC 8-K (internal investigation),2026-07-17,"Hagerty, Inc.  (HGTY)  (CIK 0001840776) — 8-K referencing 'internal investigation'",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001840776,
